DEVISION_CODE;Date;CodeClient;NANClienS;Categorie;AdrIssI;CodePostal;Ville;Pays;CodeLangue;Telephone;Email;NumeroFacture;DateFacture;DateEcheance;Ecriture;Devise;Montant
DEV2;7/10/14 13:30;2339;KCIE ELEIN ENGEL;GROUP1;REI DIS ICAJIS 19;LU-4551;DIFFERDANGE;LU;FRA;00352/589199; ;TA446468;11/09/14;11/10/14;445467;EUR;-27,03
DEV2;7/10/14 13:30;2339;KCIE ELEIN ENGEL;GROUP1;REI DIS ICAJIS 19;LU-4551;DIFFERDANGE;LU;FRA;00352/589199; ;TA480806;18/09/14;18/10/14;370806;EUR;305,45
DEV2;7/10/14 13:30;2339;KCIE KAALS;GROUP1;CHAESSII DI BREXIJJIS 60;7061*1;CASTEAU;BE;FRA;0032/65728350; ;TA466824;25/08/14;24/09/14;365823;EUR;150,12
DEV2;7/10/14 13:30;2339;KCIE KAALS;GROUP1;CHAESSII DI BREXIJJIS 60;7061*1;CASTEAU;BE;FRA;0032/65728350; ;TA466824;25/08/14;24/09/14;365824;EUR;354,92
DEV2;7/10/14 13:30;2339;KCIE KAALS;GROUP1;CHAESSII DI BREXIJJIS 60;7061*1;CASTEAU;BE;FRA;0032/65728350; ;TA466826;25/08/14;24/09/14;365825;EUR;413,75
DEV2;7/10/14 13:30;2339;KCIE KAALS;GROUP1;CHAESSII DI BREXIJJIS 60;7061*1;CASTEAU;BE;FRA;0032/65728350; ;TA468880;10/09/14;10/10/14;368880;EUR;388,36
DEV2;7/10/14 13:30;2339;KCIE KAALS;GROUP1;CHAESSII DI BREXIJJIS 60;7061*1;CASTEAU;BE;FRA;0032/65728350; ;TA484066;2/10/14;1/11/14;374056;EUR;40,45
DEV2;7/10/14 13:30;2339;KCIE KAALS;GROUP1;CHAESSII DI BREXIJJIS 60;7061*1;CASTEAU;BE;FRA;0032/65728350; ;TA484068;2/10/14;1/11/14;374057;EUR;81,86
DEV2;7/10/14 13:30;2332;KCIE SELVEIS SE;GROUP1;REI DE VIVIIR 118;6600*1;BASTOGNE;BE;FRA;.; ;TA482864;23/09/14;23/10/14;371754;EUR;542,46
DEV2;7/10/14 13:30;2332;KCIE SELVEIS SE;GROUP1;REI DE VIVIIR 118;6600*1;BASTOGNE;BE;FRA;.; ;TA482224;24/09/14;24/10/14;372114;EUR;139,17
DEV2;7/10/14 13:30;2332;KCIE SELVEIS SE;GROUP1;REI DE VIVIIR 118;6600*1;BASTOGNE;BE;FRA;.; ;TA482226;24/09/14;24/10/14;372115;EUR;112,63
DEV2;7/10/14 13:30;2332;KCIE SELVEIS SE;GROUP1;REI DE VIVIIR 118;6600*1;BASTOGNE;BE;FRA;.; ;TA482462;25/09/14;25/10/14;372451;EUR;366,6
DEV2;7/10/14 13:30;2322;KCIE ENNE ENDRE;GROUP1;REI DIS CAMADIIMS 24;7180;SENEFFE;BE;FRA;0032/64222923; ;TA468882;10/09/14;10/10/14;368881;EUR;178,37
DEV2;7/10/14 13:30;2395;KCIE KERC ESSRID;GROUP1;REI DR.JACABS 88;1070;ANDERLECHT;BE;FRA;0032/25233576; ;TA448880;17/03/14;16/04/14;347870;EUR;11,76
DEV2;7/10/14 13:30;2395;KCIE KERC ESSRID;GROUP1;REI DR.JACABS 88;1070;ANDERLECHT;BE;FRA;0032/25233576; ;TA480808;18/09/14;18/10/14;370807;EUR;413,46
DEV2;7/10/14 13:30;2393;EKAS GEDAKS;GROUP1;VIJIRSJII 66;2900;SCHOTEN;BE;NED;0032/36584275; ;TA468882;10/09/14;10/10/14;368882;EUR;245,11
DEV2;7/10/14 13:30;2595;KCIE DU GLABE;GROUP1;AVIMEI BREKMAMM 609;1180;UCCLE/UKKEL;BE;FRA;0032/23451542; ;TA482462;25/09/14;25/10/14;372452;EUR;34,48
DEV2;7/10/14 13:30;2599;EKAS BEEYENS - NEESSENS;GROUP1;HAMSBIKIDART 11;9850*1;HANSBEKE;BE;NED;0032/93716362; ;TA480808;18/09/14;18/10/14;370808;EUR;117,32
DEV2;7/10/14 13:30;2599;EKAS BEEYENS - NEESSENS;GROUP1;HAMSBIKIDART 11;9850*1;HANSBEKE;BE;NED;0032/93716362; ;TA480809;18/09/14;18/10/14;370809;EUR;205,73
DEV2;7/10/14 13:30;2522;EKAS DES CRAISEDES;GROUP1;REI DE TRAKRIS 80;1030;SCHAERBEEK/SCHAARBEEK;BE;NED;0032/22033497; ;PMT 466682 X2;31/07/14;31/07/14;S00014173;EUR;-61,59
DEV2;7/10/14 13:30;2522;EKAS DES CRAISEDES;GROUP1;REI DE TRAKRIS 80;1030;SCHAERBEEK/SCHAARBEEK;BE;NED;0032/22033497; ;TA466602;22/08/14;21/09/14;365502;EUR;470,18
DEV2;7/10/14 13:30;2522;EKAS DES CRAISEDES;GROUP1;REI DE TRAKRIS 80;1030;SCHAERBEEK/SCHAARBEEK;BE;NED;0032/22033497; ;TA466840;25/08/14;24/09/14;365830;EUR;222,03
DEV2;7/10/14 13:30;2522;EKAS DES CRAISEDES;GROUP1;REI DE TRAKRIS 80;1030;SCHAERBEEK/SCHAARBEEK;BE;NED;0032/22033497; ;TA468884;10/09/14;10/10/14;368883;EUR;197,09
DEV2;7/10/14 13:30;2522;EKAS DES CRAISEDES;GROUP1;REI DE TRAKRIS 80;1030;SCHAERBEEK/SCHAARBEEK;BE;NED;0032/22033497; ;TA468884;10/09/14;10/10/14;368884;EUR;1094,54
DEV2;7/10/14 13:30;2522;EKAS DES CRAISEDES;GROUP1;REI DE TRAKRIS 80;1030;SCHAERBEEK/SCHAARBEEK;BE;NED;0032/22033497; ;TA482226;24/09/14;24/10/14;372116;EUR;417,52
DEV2;7/10/14 13:30;2522;EKAS DES CRAISEDES;GROUP1;REI DE TRAKRIS 80;1030;SCHAERBEEK/SCHAARBEEK;BE;NED;0032/22033497; ;TA482464;25/09/14;25/10/14;372453;EUR;151,01
DEV2;7/10/14 13:30;2522;EKAS DES CRAISEDES;GROUP1;REI DE TRAKRIS 80;1030;SCHAERBEEK/SCHAARBEEK;BE;NED;0032/22033497; ;TA482464;25/09/14;25/10/14;372454;EUR;75,5
DEV2;7/10/14 13:30;2522;EKAS DES CRAISEDES;GROUP1;REI DE TRAKRIS 80;1030;SCHAERBEEK/SCHAARBEEK;BE;NED;0032/22033497; ;TA482466;25/09/14;25/10/14;372455;EUR;14,62
DEV2;7/10/14 13:30;2522;EKAS DES CRAISEDES;GROUP1;REI DE TRAKRIS 80;1030;SCHAERBEEK/SCHAARBEEK;BE;NED;0032/22033497; ;TA484626;6/10/14;5/11/14;374625;EUR;1546,12
DEV2;7/10/14 13:30;2522;EKAS DES CRAISEDES;GROUP1;REI DE TRAKRIS 80;1030;SCHAERBEEK/SCHAARBEEK;BE;NED;0032/22033497; ;TA484626;6/10/14;5/11/14;374626;EUR;618,15
DEV2;7/10/14 13:30;2533;EKAS SS-JAB BVBE;GROUP1;IIKIMJII 13/B;2960*2;SINT-JOB-IN-'T-GOOR;BE;NED;0032/36364572; ;TA468886;10/09/14;10/10/14;368885;EUR;178,37
DEV2;7/10/14 13:30;2537;EKAS WINDELS-DEREEDS BVBE;GROUP1;KEERSAAJSTRAAT 8;8301*1;HEIST;BE;NED;0032/50514687; ;TA468448;29/08/14;28/09/14;367347;EUR;348,31
DEV2;7/10/14 13:30;2537;EKAS WINDELS-DEREEDS BVBE;GROUP1;KEERSAAJSTRAAT 8;8301*1;HEIST;BE;NED;0032/50514687; ;TA480820;18/09/14;18/10/14;370810;EUR;188,71
DEV2;7/10/14 13:30;2539;SERNESLEUR;GROUP1;AASTIRJIMCKHAFJAAM 48;2180;EKEREN;BE;NED;0032/35417121; ;TA466604;22/08/14;21/09/14;365503;EUR;620,71
DEV2;7/10/14 13:30;2539;SERNESLEUR;GROUP1;AASTIRJIMCKHAFJAAM 48;2180;EKEREN;BE;NED;0032/35417121; ;TA468886;10/09/14;10/10/14;368886;EUR;107,26
DEV2;7/10/14 13:30;2539;SERNESLEUR;GROUP1;AASTIRJIMCKHAFJAAM 48;2180;EKEREN;BE;NED;0032/35417121; ;TA468888;10/09/14;10/10/14;368887;EUR;57,7
DEV2;7/10/14 13:30;2539;SERNESLEUR;GROUP1;AASTIRJIMCKHAFJAAM 48;2180;EKEREN;BE;NED;0032/35417121; ;TA482466;25/09/14;25/10/14;372456;EUR;137,24
DEV2;7/10/14 13:30;2535;KCIE DE WIERS;GROUP1;REI DI KAERKEIS 21;7608;WIERS;BE;FRA;0032/69772507; ;TA468888;10/09/14;10/10/14;368888;EUR;67,87
DEV2;7/10/14 13:30;2535;KCIE DE WIERS;GROUP1;REI DI KAERKEIS 21;7608;WIERS;BE;FRA;0032/69772507; ;TA480266;16/09/14;16/10/14;370156;EUR;677,89
DEV2;7/10/14 13:30;2532;EKAS N. BRUGHNENS BVBE;GROUP1;MAJIMSTRAAT 50;2387;BAARLE-HERTOG;BE;NED;0032/14699249; ;TA468889;10/09/14;10/10/14;368889;EUR;365,81
DEV2;7/10/14 13:30;2532;EKAS N. BRUGHNENS BVBE;GROUP1;MAJIMSTRAAT 50;2387;BAARLE-HERTOG;BE;NED;0032/14699249; ;TA482494;22/09/14;22/10/14;371394;EUR;588,12
DEV2;7/10/14 13:30;2553;KCIE SRAISSANSEINES SE;GROUP1;IM FIRAMSTRII 14;4000*2;LIEGE;BE;FRA;0032/42237708; ;TA466848;25/08/14;24/09/14;365837;EUR;521,69
DEV2;7/10/14 13:30;2553;KCIE SRAISSANSEINES SE;GROUP1;IM FIRAMSTRII 14;4000*2;LIEGE;BE;FRA;0032/42237708; ;TA466848;25/08/14;24/09/14;365838;EUR;349,85
DEV2;7/10/14 13:30;2553;KCIE SRAISSANSEINES SE;GROUP1;IM FIRAMSTRII 14;4000*2;LIEGE;BE;FRA;0032/42237708; ;TA466849;25/08/14;24/09/14;365839;EUR;200,15
DEV2;7/10/14 13:30;2553;KCIE SRAISSANSEINES SE;GROUP1;IM FIRAMSTRII 14;4000*2;LIEGE;BE;FRA;0032/42237708; ;TA468890;10/09/14;10/10/14;368890;EUR;119,76
DEV2;7/10/14 13:30;2553;KCIE SRAISSANSEINES SE;GROUP1;IM FIRAMSTRII 14;4000*2;LIEGE;BE;FRA;0032/42237708; ;TA468892;10/09/14;10/10/14;368891;EUR;645,11
DEV2;7/10/14 13:30;2553;KCIE SRAISSANSEINES SE;GROUP1;IM FIRAMSTRII 14;4000*2;LIEGE;BE;FRA;0032/42237708; ;TA484628;6/10/14;5/11/14;374627;EUR;677,35
DEV2;7/10/14 13:30;2553;KCIE LUGEN;GROUP1;AVIMEI DI JA KARI 18;LU-1610;LUXEMBOURG;LU;FRA;00352/488367; ;2X429066;25/10/13;25/10/13;K00013198;EUR;-626,34
DEV2;7/10/14 13:30;2553;KCIE LUGEN;GROUP1;AVIMEI DI JA KARI 18;LU-1610;LUXEMBOURG;LU;FRA;00352/488367; ;TA496426;25/11/13;25/12/13;395316;EUR;-262,85
DEV2;7/10/14 13:30;2553;KCIE LUGEN;GROUP1;AVIMEI DI JA KARI 18;LU-1610;LUXEMBOURG;LU;FRA;00352/488367; ;TA468892;10/09/14;10/10/14;368892;EUR;155,35
DEV2;7/10/14 13:30;2553;KCIE LUGEN;GROUP1;AVIMEI DI JA KARI 18;LU-1610;LUXEMBOURG;LU;FRA;00352/488367; ;TA468894;10/09/14;10/10/14;368893;EUR;1641,6
DEV2;7/10/14 13:30;2553;KCIE LUGEN;GROUP1;AVIMEI DI JA KARI 18;LU-1610;LUXEMBOURG;LU;FRA;00352/488367; ;TA482496;22/09/14;22/10/14;371395;EUR;427,66
DEV2;7/10/14 13:30;2553;KCIE LUGEN;GROUP1;AVIMEI DI JA KARI 18;LU-1610;LUXEMBOURG;LU;FRA;00352/488367; ;TA482228;24/09/14;24/10/14;372117;EUR;445,53
DEV2;7/10/14 13:30;2553;KCIE LUGEN;GROUP1;AVIMEI DI JA KARI 18;LU-1610;LUXEMBOURG;LU;FRA;00352/488367; ;TA482228;24/09/14;24/10/14;372118;EUR;214,8
DEV2;7/10/14 13:30;2553;KCIE LUGEN;GROUP1;AVIMEI DI JA KARI 18;LU-1610;LUXEMBOURG;LU;FRA;00352/488367; ;TA482229;24/09/14;24/10/14;372119;EUR;613,44
DEV2;7/10/14 13:30;2553;KCIE LUGEN;GROUP1;AVIMEI DI JA KARI 18;LU-1610;LUXEMBOURG;LU;FRA;00352/488367; ;TA484622;30/09/14;30/10/14;373621;EUR;42,43
DEV2;7/10/14 13:30;2553;KCIE LUGEN;GROUP1;AVIMEI DI JA KARI 18;LU-1610;LUXEMBOURG;LU;FRA;00352/488367; ;TA484622;30/09/14;30/10/14;373622;EUR;1002,32
DEV2;7/10/14 13:30;2553;KCIE LUGEN;GROUP1;AVIMEI DI JA KARI 18;LU-1610;LUXEMBOURG;LU;FRA;00352/488367; ;TA484624;30/09/14;30/10/14;373623;EUR;1254,29
DEV2;7/10/14 13:30;2553;KCIE LUGEN;GROUP1;AVIMEI DI JA KARI 18;LU-1610;LUXEMBOURG;LU;FRA;00352/488367; ;TA484624;30/09/14;30/10/14;373624;EUR;30,83
DEV2;7/10/14 13:30;2553;KCIE LUGEN;GROUP1;AVIMEI DI JA KARI 18;LU-1610;LUXEMBOURG;LU;FRA;00352/488367; ;TA484068;2/10/14;1/11/14;374058;EUR;51,98
DEV2;7/10/14 13:30;2553;KCIE LUGEN;GROUP1;AVIMEI DI JA KARI 18;LU-1610;LUXEMBOURG;LU;FRA;00352/488367; ;TA484069;2/10/14;1/11/14;374059;EUR;20,6
DEV2;7/10/14 13:30;2557;EKAS SCHEVELENBAS NV;GROUP1;KATIJSTRAAT 11;2990*1;LOENHOUT;BE;NED;0032/36696424; ;TA468894;10/09/14;10/10/14;368894;EUR;192,62
DEV2;7/10/14 13:30;2557;EKAS SCHEVELENBAS NV;GROUP1;KATIJSTRAAT 11;2990*1;LOENHOUT;BE;NED;0032/36696424; ;TA482866;23/09/14;23/10/14;371755;EUR;538,93
DEV2;7/10/14 13:30;2522;KCIE GUILNIN-LENBEEU SE;GROUP1;TJACI A. BASCH 37;1300*2;WAVRE;BE;FRA;0032/10222242; ;TA468422;5/09/14;5/10/14;368411;EUR;432,3
DEV2;7/10/14 13:30;2522;KCIE GUILNIN-LENBEEU SE;GROUP1;TJACI A. BASCH 37;1300*2;WAVRE;BE;FRA;0032/10222242; ;TA468896;10/09/14;10/10/14;368895;EUR;111,65
DEV2;7/10/14 13:30;2522;KCIE GUILNIN-LENBEEU SE;GROUP1;TJACI A. BASCH 37;1300*2;WAVRE;BE;FRA;0032/10222242; ;TA468896;10/09/14;10/10/14;368896;EUR;380,13
DEV2;7/10/14 13:30;2522;KCIE GUILNIN-LENBEEU SE;GROUP1;TJACI A. BASCH 37;1300*2;WAVRE;BE;FRA;0032/10222242; ;TA480628;17/09/14;17/10/14;370527;EUR;4,1
DEV2;7/10/14 13:30;2522;KCIE GUILNIN-LENBEEU SE;GROUP1;TJACI A. BASCH 37;1300*2;WAVRE;BE;FRA;0032/10222242; ;TA480822;18/09/14;18/10/14;370811;EUR;613,58
DEV2;7/10/14 13:30;2522;KCIE GUILNIN-LENBEEU SE;GROUP1;TJACI A. BASCH 37;1300*2;WAVRE;BE;FRA;0032/10222242; ;TA484060;2/10/14;1/11/14;374060;EUR;45,1
DEV2;7/10/14 13:30;2522;KCIE GUILNIN-LENBEEU SE;GROUP1;TJACI A. BASCH 37;1300*2;WAVRE;BE;FRA;0032/10222242; ;TA484062;2/10/14;1/11/14;374061;EUR;64,7
DEV2;7/10/14 13:30;2577;KCIE EVENE SE;GROUP1;KRAAT BIKAARDIMSTRAAT 405;1080;MOLENBEEK-ST-JEAN;BE;NED;0032/24655590; ;TA468898;10/09/14;10/10/14;368897;EUR;107,86
DEV2;7/10/14 13:30;2577;KCIE EVENE SE;GROUP1;KRAAT BIKAARDIMSTRAAT 405;1080;MOLENBEEK-ST-JEAN;BE;NED;0032/24655590; ;TA468898;10/09/14;10/10/14;368898;EUR;306,78
DEV2;7/10/14 13:30;2577;KCIE EVENE SE;GROUP1;KRAAT BIKAARDIMSTRAAT 405;1080;MOLENBEEK-ST-JEAN;BE;NED;0032/24655590; ;TA469446;12/09/14;12/10/14;369435;EUR;532,28
DEV2;7/10/14 13:30;2572;KCIE SCHAANEJENS;GROUP1;REI DI JA VICTAIRI 169;1060;SAINT-GILLES/SINT-GILLIS;BE;FRA;0032/25382197; ;SUR440906;12/11/13;12/11/13;S00013249;EUR;-27
DEV2;7/10/14 13:30;2572;KCIE SCHAANEJENS;GROUP1;REI DI JA VICTAIRI 169;1060;SAINT-GILLES/SINT-GILLIS;BE;FRA;0032/25382197; ;TA466620;22/08/14;21/09/14;365510;EUR;202
DEV2;7/10/14 13:30;2572;KCIE SCHAANEJENS;GROUP1;REI DI JA VICTAIRI 169;1060;SAINT-GILLES/SINT-GILLIS;BE;FRA;0032/25382197; ;TA466622;22/08/14;21/09/14;365511;EUR;448,09
DEV2;7/10/14 13:30;2572;KCIE SCHAANEJENS;GROUP1;REI DI JA VICTAIRI 169;1060;SAINT-GILLES/SINT-GILLIS;BE;FRA;0032/25382197; ;TA466622;22/08/14;21/09/14;365512;EUR;263,72
DEV2;7/10/14 13:30;2572;KCIE SCHAANEJENS;GROUP1;REI DI JA VICTAIRI 169;1060;SAINT-GILLES/SINT-GILLIS;BE;FRA;0032/25382197; ;TA469446;12/09/14;12/10/14;369436;EUR;495,93
DEV2;7/10/14 13:30;2572;KCIE SCHAANEJENS;GROUP1;REI DI JA VICTAIRI 169;1060;SAINT-GILLES/SINT-GILLIS;BE;FRA;0032/25382197; ;TA480822;18/09/14;18/10/14;370812;EUR;187,85
DEV2;7/10/14 13:30;2572;KCIE SCHAANEJENS;GROUP1;REI DI JA VICTAIRI 169;1060;SAINT-GILLES/SINT-GILLIS;BE;FRA;0032/25382197; ;TA480824;18/09/14;18/10/14;370813;EUR;354
DEV2;7/10/14 13:30;2572;KCIE SCHAANEJENS;GROUP1;REI DI JA VICTAIRI 169;1060;SAINT-GILLES/SINT-GILLIS;BE;FRA;0032/25382197; ;TA482220;24/09/14;24/10/14;372120;EUR;92,78
DEV2;7/10/14 13:30;2572;KCIE SCHAANEJENS;GROUP1;REI DI JA VICTAIRI 169;1060;SAINT-GILLES/SINT-GILLIS;BE;FRA;0032/25382197; ;TA482222;24/09/14;24/10/14;372121;EUR;103,96
DEV2;7/10/14 13:30;2572;KCIE SCHAANEJENS;GROUP1;REI DI JA VICTAIRI 169;1060;SAINT-GILLES/SINT-GILLIS;BE;FRA;0032/25382197; ;TA482468;25/09/14;25/10/14;372457;EUR;34,18
DEV2;7/10/14 13:30;2573;EKAS VEN KREES BVBE***;GROUP1;ZEIDSTRAAT 16;8630*9;VEURNE;BE;NED;0032/58311168; ;TA466266;20/05/14;19/06/14;356256;EUR;198,92
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;2X442992;22/05/14;22/05/14;K00014091;EUR;16,28
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA469442;13/06/14;12/08/14;359442;EUR;3144,43
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA464404;28/07/14;26/09/14;363303;EUR;594,3
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA464404;28/07/14;26/09/14;363304;EUR;320,5
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA464406;28/07/14;26/09/14;363305;EUR;1050,05
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA464844;31/07/14;29/09/14;363734;EUR;169,94
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA464088;6/08/14;5/10/14;364088;EUR;53,79
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA464089;6/08/14;5/10/14;364089;EUR;146,09
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA464090;6/08/14;5/10/14;364090;EUR;648,59
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA464092;6/08/14;5/10/14;364091;EUR;633,59
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA464260;7/08/14;6/10/14;364160;EUR;1424,4
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA464692;18/08/14;17/10/14;364591;EUR;494,21
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA464692;18/08/14;17/10/14;364592;EUR;30,24
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA464694;18/08/14;17/10/14;364593;EUR;410,69
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA466280;21/08/14;20/10/14;365270;EUR;10529,91
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA466282;21/08/14;20/10/14;365271;EUR;10249,24
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA466280;26/08/14;25/10/14;366280;EUR;7633,92
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA466684;27/08/14;26/10/14;366573;EUR;82,71
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA466684;27/08/14;26/10/14;366574;EUR;1186,48
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA446044;27/08/14;27/08/14;445034;EUR;-1424,4
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA468940;3/09/14;2/11/14;367940;EUR;542,52
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA468942;3/09/14;2/11/14;367941;EUR;2557,48
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA468698;9/09/14;8/11/14;368697;EUR;87,37
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA468698;9/09/14;8/11/14;368698;EUR;61,08
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA446442;9/09/14;9/09/14;445342;EUR;-577,5
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA468899;10/09/14;9/11/14;368899;EUR;185,87
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA446469;11/09/14;11/09/14;445469;EUR;-324,13
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA446480;11/09/14;11/09/14;445470;EUR;-148,98
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA446482;11/09/14;11/09/14;445471;EUR;-47,53
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA446482;11/09/14;11/09/14;445472;EUR;-109,44
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA469448;12/09/14;11/11/14;369437;EUR;2993,78
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA469868;15/09/14;14/11/14;369758;EUR;16,28
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA469869;15/09/14;14/11/14;369759;EUR;228,13
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA469860;15/09/14;14/11/14;369760;EUR;543,61
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA480268;16/09/14;15/11/14;370157;EUR;8,39
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA482468;25/09/14;24/11/14;372458;EUR;250,71
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA482469;25/09/14;24/11/14;372459;EUR;498,3
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA482460;25/09/14;24/11/14;372460;EUR;446,67
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA482462;25/09/14;24/11/14;372461;EUR;81,57
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA446884;25/09/14;25/09/14;445883;EUR;-4,36
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA484626;30/09/14;30/10/14;373625;EUR;2625,67
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA484626;30/09/14;29/11/14;373626;EUR;766,55
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA484944;1/10/14;30/11/14;373943;EUR;416,63
DEV2;7/10/14 13:30;2575;HENSS SERL ES CIE SECS;GROUP5;53/54;LU-5691;ELLANGE;LU;FRA;00352/450707; ;TA446048;1/10/14;1/10/14;446047;EUR;-208,32
